,order_item_id,order_id,calendar_id,delivery_id,customer_id,promotion_id,order_number,status,payment_method,product_id,amount_without_vat,cost_without_vat,discount_without_vat,gross_profit_without_vat
303,304,52,668,62,95,9.0,ORD_52,Out for delivery,Cash,14,96,4,19.200000000000003,72.8
304,305,52,668,62,95,9.0,ORD_52,Out for delivery,Cash,20,96,13,19.200000000000003,63.8
305,306,52,668,62,95,9.0,ORD_52,Out for delivery,Cash,87,79,8,15.8,55.2
306,307,52,668,62,95,9.0,ORD_52,Out for delivery,Cash,39,72,15,14.4,42.6
307,308,52,668,62,95,9.0,ORD_52,Out for delivery,Cash,29,50,30,10.0,10.0
308,309,52,668,62,95,9.0,ORD_52,Out for delivery,Cash,4,42,20,8.4,13.600000000000001
309,310,53,312,27,57,,ORD_53,Delivered,Mobile payment,57,98,19,0.0,79.0
310,311,53,312,27,57,,ORD_53,Delivered,Mobile payment,34,89,10,0.0,79.0
311,312,54,563,94,66,10.0,ORD_54,In transit,Cash,68,99,6,19.8,73.2
312,313,54,563,94,66,10.0,ORD_54,In transit,Cash,94,48,18,9.600000000000001,20.4
313,314,55,236,67,44,,ORD_55,Shipment departed from the facility,Mobile payment,27,48,15,0.0,33.0
314,315,55,236,67,44,,ORD_55,Shipment departed from the facility,Mobile payment,90,73,23,0.0,50.0
315,316,55,236,67,44,,ORD_55,Shipment departed from the facility,Mobile payment,64,82,24,0.0,58.0
316,317,56,146,57,82,,ORD_56,In transit,Electronic bank transfer,6,73,1,0.0,72.0
317,318,56,146,57,82,,ORD_56,In transit,Electronic bank transfer,36,36,13,0.0,23.0
318,319,56,146,57,82,,ORD_56,In transit,Electronic bank transfer,79,33,8,0.0,25.0
319,320,56,146,57,82,,ORD_56,In transit,Electronic bank transfer,98,86,20,0.0,66.0
320,321,56,146,57,82,,ORD_56,In transit,Electronic bank transfer,75,34,6,0.0,28.0
321,322,56,146,57,82,,ORD_56,In transit,Electronic bank transfer,37,98,24,0.0,74.0
322,323,56,146,57,82,,ORD_56,In transit,Electronic bank transfer,1,22,27,0.0,-5.0
323,324,56,146,57,82,,ORD_56,In transit,Electronic bank transfer,37,98,24,0.0,74.0
324,325,57,459,42,30,,ORD_57,Inbound,Credit card,84,63,4,0.0,59.0
325,326,57,459,42,30,,ORD_57,Inbound,Credit card,78,91,13,0.0,78.0
326,327,57,459,42,30,,ORD_57,Inbound,Credit card,75,34,6,0.0,28.0
327,328,57,459,42,30,,ORD_57,Inbound,Credit card,86,100,7,0.0,93.0
328,329,58,133,85,63,,ORD_58,Out for delivery,Credit card,14,96,4,0.0,92.0
329,330,58,133,85,63,,ORD_58,Out for delivery,Credit card,60,90,29,0.0,61.0
330,331,58,133,85,63,,ORD_58,Out for delivery,Credit card,98,86,20,0.0,66.0
331,332,58,133,85,63,,ORD_58,Out for delivery,Credit card,50,47,4,0.0,43.0
332,333,58,133,85,63,,ORD_58,Out for delivery,Credit card,82,93,23,0.0,70.0
333,334,59,407,45,62,,ORD_59,Out for delivery,Mobile payment,35,63,6,0.0,57.0
334,335,59,407,45,62,,ORD_59,Out for delivery,Mobile payment,81,22,7,0.0,15.0
335,336,59,407,45,62,,ORD_59,Out for delivery,Mobile payment,69,21,15,0.0,6.0
336,337,59,407,45,62,,ORD_59,Out for delivery,Mobile payment,17,75,5,0.0,70.0
337,338,60,22,82,44,,ORD_60,Delivered,Mobile payment,29,50,30,0.0,20.0
338,339,60,22,82,44,,ORD_60,Delivered,Mobile payment,10,96,23,0.0,73.0
339,340,60,22,82,44,,ORD_60,Delivered,Mobile payment,43,43,14,0.0,29.0
340,341,60,22,82,44,,ORD_60,Delivered,Mobile payment,21,98,14,0.0,84.0
341,342,60,22,82,44,,ORD_60,Delivered,Mobile payment,31,29,8,0.0,21.0
342,343,60,22,82,44,,ORD_60,Delivered,Mobile payment,31,29,8,0.0,21.0
343,344,60,22,82,44,,ORD_60,Delivered,Mobile payment,64,82,24,0.0,58.0
344,345,61,549,88,15,,ORD_61,In transit,Cash,79,33,8,0.0,25.0
345,346,61,549,88,15,,ORD_61,In transit,Cash,99,36,23,0.0,13.0
346,347,62,457,98,46,,ORD_62,In transit,Electronic bank transfer,77,20,18,0.0,2.0
347,348,62,457,98,46,,ORD_62,In transit,Electronic bank transfer,54,80,30,0.0,50.0
348,349,63,422,32,80,,ORD_63,Inbound,Electronic bank transfer,49,38,15,0.0,23.0
349,350,63,422,32,80,,ORD_63,Inbound,Electronic bank transfer,98,86,20,0.0,66.0
350,351,63,422,32,80,,ORD_63,Inbound,Electronic bank transfer,7,81,2,0.0,79.0
351,352,63,422,32,80,,ORD_63,Inbound,Electronic bank transfer,73,39,29,0.0,10.0
352,353,64,258,94,27,,ORD_64,In transit,Electronic bank transfer,91,87,14,0.0,73.0
353,354,64,258,94,27,,ORD_64,In transit,Electronic bank transfer,87,79,8,0.0,71.0
354,355,64,258,94,27,,ORD_64,In transit,Electronic bank transfer,22,21,28,0.0,-7.0
355,356,64,258,94,27,,ORD_64,In transit,Electronic bank transfer,36,36,13,0.0,23.0
356,357,64,258,94,27,,ORD_64,In transit,Electronic bank transfer,78,91,13,0.0,78.0
357,358,65,184,16,15,,ORD_65,Info received,Mobile payment,100,39,14,0.0,25.0
358,359,65,184,16,15,,ORD_65,Info received,Mobile payment,89,40,15,0.0,25.0
359,360,65,184,16,15,,ORD_65,Info received,Mobile payment,44,91,27,0.0,64.0
360,361,66,672,33,68,,ORD_66,Shipment departed from the facility,Electronic bank transfer,33,62,30,0.0,32.0
361,362,66,672,33,68,,ORD_66,Shipment departed from the facility,Electronic bank transfer,89,40,15,0.0,25.0
362,363,66,672,33,68,,ORD_66,Shipment departed from the facility,Electronic bank transfer,91,87,14,0.0,73.0
363,364,67,40,81,99,,ORD_67,Info received,Mobile payment,82,93,23,0.0,70.0
364,365,67,40,81,99,,ORD_67,Info received,Mobile payment,51,67,29,0.0,38.0
365,366,67,40,81,99,,ORD_67,Info received,Mobile payment,28,32,28,0.0,4.0
366,367,67,40,81,99,,ORD_67,Info received,Mobile payment,82,93,23,0.0,70.0
367,368,68,104,16,89,,ORD_68,Info received,Credit card,6,73,1,0.0,72.0
368,369,68,104,16,89,,ORD_68,Info received,Credit card,70,35,3,0.0,32.0
369,370,68,104,16,89,,ORD_68,Info received,Credit card,8,58,2,0.0,56.0
370,371,68,104,16,89,,ORD_68,Info received,Credit card,51,67,29,0.0,38.0
371,372,68,104,16,89,,ORD_68,Info received,Credit card,19,46,27,0.0,19.0
372,373,68,104,16,89,,ORD_68,Info received,Credit card,47,64,19,0.0,45.0
373,374,68,104,16,89,,ORD_68,Info received,Credit card,40,60,3,0.0,57.0
374,375,68,104,16,89,,ORD_68,Info received,Credit card,41,68,2,0.0,66.0
375,376,68,104,16,89,,ORD_68,Info received,Credit card,38,92,11,0.0,81.0
376,377,68,104,16,89,,ORD_68,Info received,Credit card,20,96,13,0.0,83.0
377,378,69,714,99,3,,ORD_69,Inbound,Mobile payment,6,73,1,0.0,72.0
378,379,69,714,99,3,,ORD_69,Inbound,Mobile payment,16,93,11,0.0,82.0
379,380,69,714,99,3,,ORD_69,Inbound,Mobile payment,3,35,18,0.0,17.0
380,381,69,714,99,3,,ORD_69,Inbound,Mobile payment,10,96,23,0.0,73.0
381,382,69,714,99,3,,ORD_69,Inbound,Mobile payment,53,40,27,0.0,13.0
382,383,69,714,99,3,,ORD_69,Inbound,Mobile payment,74,42,5,0.0,37.0
383,384,69,714,99,3,,ORD_69,Inbound,Mobile payment,7,81,2,0.0,79.0
384,385,69,714,99,3,,ORD_69,Inbound,Mobile payment,68,99,6,0.0,93.0
385,386,69,714,99,3,,ORD_69,Inbound,Mobile payment,12,45,17,0.0,28.0
386,387,69,714,99,3,,ORD_69,Inbound,Mobile payment,37,98,24,0.0,74.0
387,388,70,693,93,49,,ORD_70,Info received,Cash,5,93,25,0.0,68.0
388,389,70,693,93,49,,ORD_70,Info received,Cash,14,96,4,0.0,92.0
389,390,70,693,93,49,,ORD_70,Info received,Cash,95,73,1,0.0,72.0
390,391,70,693,93,49,,ORD_70,Info received,Cash,89,40,15,0.0,25.0
391,392,70,693,93,49,,ORD_70,Info received,Cash,34,89,10,0.0,79.0
392,393,70,693,93,49,,ORD_70,Info received,Cash,41,68,2,0.0,66.0
393,394,70,693,93,49,,ORD_70,Info received,Cash,50,47,4,0.0,43.0
394,395,70,693,93,49,,ORD_70,Info received,Cash,45,32,18,0.0,14.0
395,396,70,693,93,49,,ORD_70,Info received,Cash,41,68,2,0.0,66.0
396,397,70,693,93,49,,ORD_70,Info received,Cash,56,33,16,0.0,17.0
397,398,70,693,93,49,,ORD_70,Info received,Cash,71,30,24,0.0,6.0
398,399,71,302,94,43,,ORD_71,In transit,Debit card,55,47,15,0.0,32.0
399,400,71,302,94,43,,ORD_71,In transit,Debit card,44,91,27,0.0,64.0
400,401,71,302,94,43,,ORD_71,In transit,Debit card,33,62,30,0.0,32.0
401,402,71,302,94,43,,ORD_71,In transit,Debit card,18,44,6,0.0,38.0
402,403,71,302,94,43,,ORD_71,In transit,Debit card,29,50,30,0.0,20.0
403,404,71,302,94,43,,ORD_71,In transit,Debit card,54,80,30,0.0,50.0
404,405,71,302,94,43,,ORD_71,In transit,Debit card,63,94,20,0.0,74.0
405,406,71,302,94,43,,ORD_71,In transit,Debit card,60,90,29,0.0,61.0
406,407,71,302,94,43,,ORD_71,In transit,Debit card,80,24,21,0.0,3.0
407,408,71,302,94,43,,ORD_71,In transit,Debit card,66,68,2,0.0,66.0
408,409,72,447,98,28,,ORD_72,In transit,Debit card,86,100,7,0.0,93.0
409,410,72,447,98,28,,ORD_72,In transit,Debit card,99,36,23,0.0,13.0
410,411,72,447,98,28,,ORD_72,In transit,Debit card,89,40,15,0.0,25.0
411,412,73,440,62,17,9.0,ORD_73,Out for delivery,Credit card,98,86,20,17.2,48.8
412,413,73,440,62,17,9.0,ORD_73,Out for delivery,Credit card,29,50,30,10.0,10.0
413,414,73,440,62,17,9.0,ORD_73,Out for delivery,Credit card,40,60,3,12.0,45.0
414,415,73,440,62,17,9.0,ORD_73,Out for delivery,Credit card,97,45,10,9.0,26.0
415,416,73,440,62,17,9.0,ORD_73,Out for delivery,Credit card,51,67,29,13.4,24.6
416,417,73,440,62,17,9.0,ORD_73,Out for delivery,Credit card,30,52,18,10.4,23.6
417,418,74,175,81,62,,ORD_74,Info received,Debit card,50,47,4,0.0,43.0
418,419,74,175,81,62,,ORD_74,Info received,Debit card,96,34,14,0.0,20.0
419,420,74,175,81,62,,ORD_74,Info received,Debit card,42,58,29,0.0,29.0
420,421,74,175,81,62,,ORD_74,Info received,Debit card,34,89,10,0.0,79.0
421,422,74,175,81,62,,ORD_74,Info received,Debit card,55,47,15,0.0,32.0
422,423,75,662,72,99,,ORD_75,In transit,Electronic bank transfer,24,66,18,0.0,48.0
423,424,75,662,72,99,,ORD_75,In transit,Electronic bank transfer,74,42,5,0.0,37.0
424,425,75,662,72,99,,ORD_75,In transit,Electronic bank transfer,40,60,3,0.0,57.0
425,426,75,662,72,99,,ORD_75,In transit,Electronic bank transfer,15,98,30,0.0,68.0
426,427,75,662,72,99,,ORD_75,In transit,Electronic bank transfer,20,96,13,0.0,83.0
427,428,75,662,72,99,,ORD_75,In transit,Electronic bank transfer,8,58,2,0.0,56.0
428,429,75,662,72,99,,ORD_75,In transit,Electronic bank transfer,24,66,18,0.0,48.0
429,430,75,662,72,99,,ORD_75,In transit,Electronic bank transfer,73,39,29,0.0,10.0
430,431,75,662,72,99,,ORD_75,In transit,Electronic bank transfer,22,21,28,0.0,-7.0
431,432,76,591,76,70,,ORD_76,In transit,Debit card,34,89,10,0.0,79.0
432,433,76,591,76,70,,ORD_76,In transit,Debit card,20,96,13,0.0,83.0
433,434,76,591,76,70,,ORD_76,In transit,Debit card,69,21,15,0.0,6.0
434,435,76,591,76,70,,ORD_76,In transit,Debit card,90,73,23,0.0,50.0
435,436,76,591,76,70,,ORD_76,In transit,Debit card,62,37,11,0.0,26.0
436,437,76,591,76,70,,ORD_76,In transit,Debit card,18,44,6,0.0,38.0
437,438,76,591,76,70,,ORD_76,In transit,Debit card,91,87,14,0.0,73.0
438,439,76,591,76,70,,ORD_76,In transit,Debit card,22,21,28,0.0,-7.0
439,440,77,66,73,20,,ORD_77,In transit,Cash,6,73,1,0.0,72.0
440,441,77,66,73,20,,ORD_77,In transit,Cash,83,73,6,0.0,67.0
441,442,77,66,73,20,,ORD_77,In transit,Cash,84,63,4,0.0,59.0
442,443,77,66,73,20,,ORD_77,In transit,Cash,86,100,7,0.0,93.0
443,444,77,66,73,20,,ORD_77,In transit,Cash,64,82,24,0.0,58.0
444,445,77,66,73,20,,ORD_77,In transit,Cash,29,50,30,0.0,20.0
445,446,77,66,73,20,,ORD_77,In transit,Cash,91,87,14,0.0,73.0
446,447,78,101,16,71,,ORD_78,Info received,Mobile payment,35,63,6,0.0,57.0
447,448,78,101,16,71,,ORD_78,Info received,Mobile payment,14,96,4,0.0,92.0
448,449,78,101,16,71,,ORD_78,Info received,Mobile payment,43,43,14,0.0,29.0
449,450,78,101,16,71,,ORD_78,Info received,Mobile payment,58,79,6,0.0,73.0
450,451,78,101,16,71,,ORD_78,Info received,Mobile payment,17,75,5,0.0,70.0
451,452,79,61,39,44,,ORD_79,Out for delivery,Cash,9,95,25,0.0,70.0
452,453,79,61,39,44,,ORD_79,Out for delivery,Cash,9,95,25,0.0,70.0
453,454,79,61,39,44,,ORD_79,Out for delivery,Cash,13,33,19,0.0,14.0
454,455,79,61,39,44,,ORD_79,Out for delivery,Cash,27,48,15,0.0,33.0
455,456,80,291,57,98,,ORD_80,In transit,Mobile payment,73,39,29,0.0,10.0
456,457,80,291,57,98,,ORD_80,In transit,Mobile payment,50,47,4,0.0,43.0
457,458,80,291,57,98,,ORD_80,In transit,Mobile payment,26,38,10,0.0,28.0
458,459,80,291,57,98,,ORD_80,In transit,Mobile payment,78,91,13,0.0,78.0
459,460,80,291,57,98,,ORD_80,In transit,Mobile payment,53,40,27,0.0,13.0
460,461,80,291,57,98,,ORD_80,In transit,Mobile payment,69,21,15,0.0,6.0
461,462,80,291,57,98,,ORD_80,In transit,Mobile payment,93,80,8,0.0,72.0
462,463,81,544,94,95,,ORD_81,In transit,Mobile payment,14,96,4,0.0,92.0
463,464,81,544,94,95,,ORD_81,In transit,Mobile payment,76,83,12,0.0,71.0
464,465,81,544,94,95,,ORD_81,In transit,Mobile payment,36,36,13,0.0,23.0
465,466,81,544,94,95,,ORD_81,In transit,Mobile payment,19,46,27,0.0,19.0
466,467,81,544,94,95,,ORD_81,In transit,Mobile payment,44,91,27,0.0,64.0
467,468,82,40,80,44,,ORD_82,Info received,Credit card,26,38,10,0.0,28.0
468,469,82,40,80,44,,ORD_82,Info received,Credit card,68,99,6,0.0,93.0
469,470,82,40,80,44,,ORD_82,Info received,Credit card,2,76,27,0.0,49.0
470,471,82,40,80,44,,ORD_82,Info received,Credit card,82,93,23,0.0,70.0
471,472,82,40,80,44,,ORD_82,Info received,Credit card,17,75,5,0.0,70.0
472,473,82,40,80,44,,ORD_82,Info received,Credit card,8,58,2,0.0,56.0
473,474,82,40,80,44,,ORD_82,Info received,Credit card,54,80,30,0.0,50.0
474,475,82,40,80,44,,ORD_82,Info received,Credit card,28,32,28,0.0,4.0
475,476,82,40,80,44,,ORD_82,Info received,Credit card,18,44,6,0.0,38.0
476,477,83,622,69,81,10.0,ORD_83,Inbound,Credit card,56,33,16,6.6000000000000005,10.399999999999999
477,478,83,622,69,81,10.0,ORD_83,Inbound,Credit card,93,80,8,16.0,56.0
478,479,84,85,90,99,,ORD_84,Out for delivery,Cash,37,98,24,0.0,74.0
479,480,84,85,90,99,,ORD_84,Out for delivery,Cash,56,33,16,0.0,17.0
480,481,84,85,90,99,,ORD_84,Out for delivery,Cash,67,58,9,0.0,49.0
481,482,84,85,90,99,,ORD_84,Out for delivery,Cash,93,80,8,0.0,72.0
482,483,84,85,90,99,,ORD_84,Out for delivery,Cash,72,46,19,0.0,27.0
483,484,84,85,90,99,,ORD_84,Out for delivery,Cash,27,48,15,0.0,33.0
484,485,84,85,90,99,,ORD_84,Out for delivery,Cash,16,93,11,0.0,82.0
485,486,84,85,90,99,,ORD_84,Out for delivery,Cash,23,78,24,0.0,54.0
486,487,85,590,76,43,,ORD_85,In transit,Cash,13,33,19,0.0,14.0
487,488,85,590,76,43,,ORD_85,In transit,Cash,69,21,15,0.0,6.0
488,489,85,590,76,43,,ORD_85,In transit,Cash,71,30,24,0.0,6.0
489,490,85,590,76,43,,ORD_85,In transit,Cash,12,45,17,0.0,28.0
490,491,85,590,76,43,,ORD_85,In transit,Cash,47,64,19,0.0,45.0
491,492,85,590,76,43,,ORD_85,In transit,Cash,7,81,2,0.0,79.0
492,493,85,590,76,43,,ORD_85,In transit,Cash,5,93,25,0.0,68.0
493,494,85,590,76,43,,ORD_85,In transit,Cash,53,40,27,0.0,13.0
494,495,86,53,19,99,,ORD_86,Inbound,Debit card,78,91,13,0.0,78.0
495,496,86,53,19,99,,ORD_86,Inbound,Debit card,77,20,18,0.0,2.0
496,497,86,53,19,99,,ORD_86,Inbound,Debit card,54,80,30,0.0,50.0
497,498,86,53,19,99,,ORD_86,Inbound,Debit card,26,38,10,0.0,28.0
498,499,87,270,42,58,,ORD_87,Inbound,Mobile payment,42,58,29,0.0,29.0
499,500,87,270,42,58,,ORD_87,Inbound,Mobile payment,25,75,10,0.0,65.0
500,501,87,270,42,58,,ORD_87,Inbound,Mobile payment,56,33,16,0.0,17.0
501,502,87,270,42,58,,ORD_87,Inbound,Mobile payment,80,24,21,0.0,3.0
502,503,87,270,42,58,,ORD_87,Inbound,Mobile payment,61,63,4,0.0,59.0
503,504,87,270,42,58,,ORD_87,Inbound,Mobile payment,46,86,12,0.0,74.0
504,505,87,270,42,58,,ORD_87,Inbound,Mobile payment,28,32,28,0.0,4.0
505,506,87,270,42,58,,ORD_87,Inbound,Mobile payment,25,75,10,0.0,65.0
506,507,87,270,42,58,,ORD_87,Inbound,Mobile payment,31,29,8,0.0,21.0
507,508,87,270,42,58,,ORD_87,Inbound,Mobile payment,54,80,30,0.0,50.0
508,509,88,424,95,43,,ORD_88,Inbound,Cash,42,58,29,0.0,29.0
509,510,88,424,95,43,,ORD_88,Inbound,Cash,67,58,9,0.0,49.0
510,511,88,424,95,43,,ORD_88,Inbound,Cash,66,68,2,0.0,66.0
511,512,89,512,95,26,,ORD_89,Inbound,Debit card,13,33,19,0.0,14.0
512,513,89,512,95,26,,ORD_89,Inbound,Debit card,96,34,14,0.0,20.0
513,514,89,512,95,26,,ORD_89,Inbound,Debit card,14,96,4,0.0,92.0
514,515,89,512,95,26,,ORD_89,Inbound,Debit card,62,37,11,0.0,26.0
515,516,89,512,95,26,,ORD_89,Inbound,Debit card,3,35,18,0.0,17.0
516,517,89,512,95,26,,ORD_89,Inbound,Debit card,11,54,23,0.0,31.0
517,518,89,512,95,26,,ORD_89,Inbound,Debit card,62,37,11,0.0,26.0
518,519,89,512,95,26,,ORD_89,Inbound,Debit card,21,98,14,0.0,84.0
519,520,90,298,83,71,5.0,ORD_90,Delivered,Credit card,50,47,4,15.510000000000002,27.49
520,521,90,298,83,71,5.0,ORD_90,Delivered,Credit card,36,36,13,11.88,11.119999999999997
521,522,90,298,83,71,5.0,ORD_90,Delivered,Credit card,58,79,6,26.07,46.93
522,523,90,298,83,71,5.0,ORD_90,Delivered,Credit card,15,98,30,32.34,35.66
523,524,90,298,83,71,5.0,ORD_90,Delivered,Credit card,64,82,24,27.060000000000002,30.939999999999998
524,525,90,298,83,71,5.0,ORD_90,Delivered,Credit card,56,33,16,10.89,6.109999999999999
525,526,90,298,83,71,5.0,ORD_90,Delivered,Credit card,99,36,23,11.88,1.1199999999999974
526,527,90,298,83,71,5.0,ORD_90,Delivered,Credit card,58,79,6,26.07,46.93
527,528,90,298,83,71,5.0,ORD_90,Delivered,Credit card,42,58,29,19.14,9.86
528,529,91,443,99,72,,ORD_91,Inbound,Credit card,44,91,27,0.0,64.0
529,530,91,443,99,72,,ORD_91,Inbound,Credit card,69,21,15,0.0,6.0
530,531,91,443,99,72,,ORD_91,Inbound,Credit card,63,94,20,0.0,74.0
531,532,91,443,99,72,,ORD_91,Inbound,Credit card,75,34,6,0.0,28.0
532,533,91,443,99,72,,ORD_91,Inbound,Credit card,39,72,15,0.0,57.0
533,534,92,720,93,31,,ORD_92,Info received,Credit card,41,68,2,0.0,66.0
534,535,92,720,93,31,,ORD_92,Info received,Credit card,18,44,6,0.0,38.0
535,536,92,720,93,31,,ORD_92,Info received,Credit card,18,44,6,0.0,38.0
536,537,92,720,93,31,,ORD_92,Info received,Credit card,34,89,10,0.0,79.0
537,538,92,720,93,31,,ORD_92,Info received,Credit card,98,86,20,0.0,66.0
538,539,92,720,93,31,,ORD_92,Info received,Credit card,14,96,4,0.0,92.0
539,540,93,566,6,71,,ORD_93,In transit,Credit card,36,36,13,0.0,23.0
540,541,93,566,6,71,,ORD_93,In transit,Credit card,69,21,15,0.0,6.0
541,542,93,566,6,71,,ORD_93,In transit,Credit card,56,33,16,0.0,17.0
542,543,94,94,60,63,,ORD_94,Out for delivery,Credit card,10,96,23,0.0,73.0
543,544,94,94,60,63,,ORD_94,Out for delivery,Credit card,39,72,15,0.0,57.0
544,545,94,94,60,63,,ORD_94,Out for delivery,Credit card,38,92,11,0.0,81.0
545,546,94,94,60,63,,ORD_94,Out for delivery,Credit card,72,46,19,0.0,27.0
546,547,94,94,60,63,,ORD_94,Out for delivery,Credit card,61,63,4,0.0,59.0
547,548,94,94,60,63,,ORD_94,Out for delivery,Credit card,10,96,23,0.0,73.0
548,549,95,456,34,99,,ORD_95,Info received,Electronic bank transfer,8,58,2,0.0,56.0
549,550,95,456,34,99,,ORD_95,Info received,Electronic bank transfer,43,43,14,0.0,29.0
550,551,95,456,34,99,,ORD_95,Info received,Electronic bank transfer,58,79,6,0.0,73.0
551,552,95,456,34,99,,ORD_95,Info received,Electronic bank transfer,32,64,26,0.0,38.0
552,553,95,456,34,99,,ORD_95,Info received,Electronic bank transfer,94,48,18,0.0,30.0
553,554,95,456,34,99,,ORD_95,Info received,Electronic bank transfer,81,22,7,0.0,15.0
554,555,95,456,34,99,,ORD_95,Info received,Electronic bank transfer,28,32,28,0.0,4.0
555,556,95,456,34,99,,ORD_95,Info received,Electronic bank transfer,93,80,8,0.0,72.0
556,557,95,456,34,99,,ORD_95,Info received,Electronic bank transfer,52,79,19,0.0,60.0
557,558,96,526,32,87,,ORD_96,Inbound,Mobile payment,64,82,24,0.0,58.0
558,559,96,526,32,87,,ORD_96,Inbound,Mobile payment,7,81,2,0.0,79.0
559,560,97,116,70,63,,ORD_97,Info received,Credit card,78,91,13,0.0,78.0
560,561,97,116,70,63,,ORD_97,Info received,Credit card,45,32,18,0.0,14.0
561,562,97,116,70,63,,ORD_97,Info received,Credit card,20,96,13,0.0,83.0
562,563,97,116,70,63,,ORD_97,Info received,Credit card,39,72,15,0.0,57.0
563,564,97,116,70,63,,ORD_97,Info received,Credit card,52,79,19,0.0,60.0
564,565,97,116,70,63,,ORD_97,Info received,Credit card,75,34,6,0.0,28.0
565,566,97,116,70,63,,ORD_97,Info received,Credit card,61,63,4,0.0,59.0
566,567,97,116,70,63,,ORD_97,Info received,Credit card,81,22,7,0.0,15.0
567,568,97,116,70,63,,ORD_97,Info received,Credit card,58,79,6,0.0,73.0
568,569,97,116,70,63,,ORD_97,Info received,Credit card,2,76,27,0.0,49.0
569,570,97,116,70,63,,ORD_97,Info received,Credit card,48,90,21,0.0,69.0
570,571,98,598,100,42,,ORD_98,Out for delivery,Debit card,93,80,8,0.0,72.0
571,572,98,598,100,42,,ORD_98,Out for delivery,Debit card,96,34,14,0.0,20.0
572,573,98,598,100,42,,ORD_98,Out for delivery,Debit card,45,32,18,0.0,14.0
573,574,98,598,100,42,,ORD_98,Out for delivery,Debit card,58,79,6,0.0,73.0
574,575,98,598,100,42,,ORD_98,Out for delivery,Debit card,5,93,25,0.0,68.0
575,576,98,598,100,42,,ORD_98,Out for delivery,Debit card,44,91,27,0.0,64.0
576,577,98,598,100,42,,ORD_98,Out for delivery,Debit card,39,72,15,0.0,57.0
577,578,98,598,100,42,,ORD_98,Out for delivery,Debit card,87,79,8,0.0,71.0
578,579,99,156,79,10,9.0,ORD_99,Delivered,Cash,77,20,18,4.0,-2.0
579,580,99,156,79,10,9.0,ORD_99,Delivered,Cash,40,60,3,12.0,45.0
580,581,99,156,79,10,9.0,ORD_99,Delivered,Cash,24,66,18,13.200000000000001,34.8
581,582,99,156,79,10,9.0,ORD_99,Delivered,Cash,12,45,17,9.0,19.0
582,583,100,81,10,44,5.0,ORD_100,In transit,Cash,15,98,30,32.34,35.66
583,584,100,81,10,44,5.0,ORD_100,In transit,Cash,15,98,30,32.34,35.66
584,585,100,81,10,44,5.0,ORD_100,In transit,Cash,78,91,13,30.03,47.97
585,586,100,81,10,44,5.0,ORD_100,In transit,Cash,63,94,20,31.020000000000003,42.98
586,587,100,81,10,44,5.0,ORD_100,In transit,Cash,1,22,27,7.260000000000001,-12.260000000000002
587,588,100,81,10,44,5.0,ORD_100,In transit,Cash,51,67,29,22.11,15.89
588,589,100,81,10,44,5.0,ORD_100,In transit,Cash,39,72,15,23.76,33.239999999999995
589,590,100,81,10,44,5.0,ORD_100,In transit,Cash,49,38,15,12.540000000000001,10.46
590,591,101,46,2,63,8.0,ORD_101,In transit,Debit card,77,20,18,4.0,-2.0
591,592,101,46,2,63,8.0,ORD_101,In transit,Debit card,12,45,17,9.0,19.0
592,593,101,46,2,63,8.0,ORD_101,In transit,Debit card,63,94,20,18.8,55.2
593,594,102,384,6,77,,ORD_102,In transit,Credit card,38,92,11,0.0,81.0
594,595,102,384,6,77,,ORD_102,In transit,Credit card,52,79,19,0.0,60.0
595,596,103,658,93,97,,ORD_103,Info received,Mobile payment,47,64,19,0.0,45.0
596,597,103,658,93,97,,ORD_103,Info received,Mobile payment,53,40,27,0.0,13.0
597,598,103,658,93,97,,ORD_103,Info received,Mobile payment,82,93,23,0.0,70.0
598,599,103,658,93,97,,ORD_103,Info received,Mobile payment,79,33,8,0.0,25.0
599,600,103,658,93,97,,ORD_103,Info received,Mobile payment,86,100,7,0.0,93.0
600,601,103,658,93,97,,ORD_103,Info received,Mobile payment,13,33,19,0.0,14.0
601,602,103,658,93,97,,ORD_103,Info received,Mobile payment,60,90,29,0.0,61.0
602,603,103,658,93,97,,ORD_103,Info received,Mobile payment,71,30,24,0.0,6.0
603,604,103,658,93,97,,ORD_103,Info received,Mobile payment,11,54,23,0.0,31.0
